"","SEQN","HOQ040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","file_name","cycle","begin_year","end_year"
"2890",44364,4,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"2891",44365,1,7,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"2892",44366,3,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"2893",44367,99,3,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"2894",44368,2,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"2895",44369,2,5,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"2896",44370,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"2897",44371,6,10,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"2898",44372,4,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"2899",44373,1,8,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"2900",44374,5,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"2901",44375,6,4,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"2902",44376,1,9,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"2903",44377,4,7,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"2904",44378,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"2905",44379,5,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"2906",44380,3,4,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"2907",44381,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"2908",44382,1,8,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"2909",44383,3,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"2910",44384,2,4,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"2911",44385,3,1,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"2912",44386,2,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"2913",44387,6,13,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"2914",44388,99,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"2915",44389,2,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"2916",44390,1,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"2917",44391,4,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"2918",44392,3,6,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"2919",44393,2,7,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"2920",44394,6,10,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"2921",44395,4,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"2922",44396,3,2,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"2923",44397,6,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"2924",44398,3,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"2925",44399,4,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"2926",44400,6,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"2927",44401,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"2928",44402,1,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"2929",44403,4,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"2930",44404,99,5,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"2931",44405,1,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"2932",44406,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"2933",44407,3,4,3,1,2,1,"HOQ_E","2007-2008",2007,2008
"2934",44408,2,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"2935",44409,99,5,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"2936",44410,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"2937",44411,6,5,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"2938",44412,1,6,1,1,1,1,"HOQ_E","2007-2008",2007,2008
"2939",44413,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"2940",44414,1,8,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"2941",44415,1,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"2942",44416,5,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"2943",44417,99,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"2944",44418,1,10,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"2945",44419,6,7,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"2946",44420,1,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"2947",44421,2,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"2948",44422,6,6,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"2949",44423,99,3,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"2950",44424,3,8,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"2951",44425,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"2952",44426,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"2953",44427,4,8,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"2954",44428,1,9,3,1,2,2,"HOQ_E","2007-2008",2007,2008
"2955",44429,1,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"2956",44430,99,12,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"2957",44431,6,6,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"2958",44432,2,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"2959",44433,1,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"2960",44434,4,5,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"2961",44435,1,8,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"2962",44436,1,10,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"2963",44437,6,6,99,1,1,2,"HOQ_E","2007-2008",2007,2008
"2964",44438,3,10,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"2965",44439,1,6,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"2966",44440,4,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"2967",44441,99,5,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"2968",44442,4,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"2969",44443,2,6,5,2,1,1,"HOQ_E","2007-2008",2007,2008
"2970",44444,6,6,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"2971",44445,4,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"2972",44446,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"2973",44447,3,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"2974",44448,6,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"2975",44449,2,2,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"2976",44450,1,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"2977",44451,3,6,2,1,2,2,"HOQ_E","2007-2008",2007,2008
"2978",44452,1,3,1,3,1,2,"HOQ_E","2007-2008",2007,2008
"2979",44453,6,6,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"2980",44454,3,7,1,1,2,1,"HOQ_E","2007-2008",2007,2008
"2981",44455,6,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"2982",44456,1,10,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"2983",44457,1,10,2,1,2,1,"HOQ_E","2007-2008",2007,2008
"2984",44458,3,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"2985",44459,3,5,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"2986",44460,5,6,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"2987",44461,1,5,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"2988",44462,1,9,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"2989",44463,99,4,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"2990",44464,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"2991",44465,2,7,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"2992",44466,3,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"2993",44467,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"2994",44468,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"2995",44469,1,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"2996",44470,1,6,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"2997",44471,1,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"2998",44472,3,8,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"2999",44473,6,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3000",44474,3,3,4,2,1,1,"HOQ_E","2007-2008",2007,2008
"3001",44475,3,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"3002",44476,6,4,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3003",44477,2,7,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3004",44478,99,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"3005",44479,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3006",44480,3,5,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"3007",44481,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3008",44482,1,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3009",44483,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3010",44484,3,4,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"3011",44485,1,8,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"3012",44486,4,8,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3013",44487,2,6,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"3014",44488,3,8,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"3015",44489,1,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3016",44490,1,5,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"3017",44491,2,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"3018",44492,99,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3019",44493,1,8,1,1,2,9,"HOQ_E","2007-2008",2007,2008
"3020",44494,1,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3021",44495,1,13,3,1,2,1,"HOQ_E","2007-2008",2007,2008
"3022",44496,6,8,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3023",44497,2,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3024",44498,1,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"3025",44499,3,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3026",44500,99,6,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"3027",44501,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3028",44502,99,4,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"3029",44503,2,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3030",44504,99,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3031",44505,3,13,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"3032",44506,3,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3033",44507,1,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3034",44508,6,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3035",44509,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"3036",44510,5,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3037",44511,1,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3038",44512,99,4,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"3039",44513,4,3,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"3040",44514,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3041",44515,1,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3042",44516,99,7,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3043",44517,3,12,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"3044",44518,2,2,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3045",44519,1,10,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3046",44520,4,4,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"3047",44521,6,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3048",44522,1,13,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"3049",44523,5,5,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3050",44524,1,8,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"3051",44525,5,5,3,1,2,2,"HOQ_E","2007-2008",2007,2008
"3052",44526,1,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3053",44527,2,6,4,1,2,1,"HOQ_E","2007-2008",2007,2008
"3054",44528,6,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3055",44529,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3056",44530,5,2,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"3057",44531,5,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3058",44532,1,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3059",44533,3,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3060",44534,4,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3061",44535,1,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3062",44536,1,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3063",44537,99,4,5,2,1,1,"HOQ_E","2007-2008",2007,2008
"3064",44538,99,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"3065",44539,2,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3066",44540,2,5,4,1,1,9,"HOQ_E","2007-2008",2007,2008
"3067",44541,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3068",44542,2,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3069",44543,99,7,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"3070",44544,5,6,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"3071",44545,6,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3072",44546,3,8,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"3073",44547,2,11,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"3074",44548,1,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3075",44549,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3076",44550,6,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3077",44551,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"3078",44552,6,6,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"3079",44553,2,5,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"3080",44554,6,7,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"3081",44555,2,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3082",44556,3,5,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"3083",44557,99,12,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3084",44558,3,12,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"3085",44559,6,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3086",44560,1,9,3,1,2,1,"HOQ_E","2007-2008",2007,2008
"3087",44561,1,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3088",44562,1,9,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3089",44563,3,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3090",44564,4,7,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"3091",44565,1,6,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"3092",44566,4,8,4,1,2,1,"HOQ_E","2007-2008",2007,2008
"3093",44567,3,9,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"3094",44568,6,9,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3095",44569,1,4,1,1,1,1,"HOQ_E","2007-2008",2007,2008
"3096",44570,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3097",44571,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3098",44572,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3099",44573,99,3,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3100",44574,3,6,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"3101",44575,99,2,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"3102",44576,1,5,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"3103",44577,5,6,1,3,1,2,"HOQ_E","2007-2008",2007,2008
"3104",44578,6,8,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3105",44579,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3106",44580,2,5,4,1,1,9,"HOQ_E","2007-2008",2007,2008
"3107",44581,6,6,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3108",44582,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3109",44583,3,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"3110",44584,2,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3111",44585,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3112",44586,99,3,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"3113",44587,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3114",44588,2,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3115",44589,5,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3116",44590,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"3117",44591,3,5,2,2,1,1,"HOQ_E","2007-2008",2007,2008
"3118",44592,3,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3119",44593,5,8,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3120",44594,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3121",44595,4,5,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3122",44596,1,10,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"3123",44597,5,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3124",44598,3,4,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3125",44599,5,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3126",44600,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3127",44601,99,4,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"3128",44602,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"3129",44603,3,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3130",44604,1,6,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"3131",44605,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3132",44606,6,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"3133",44607,99,7,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3134",44608,1,10,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"3135",44609,3,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3136",44610,1,5,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"3137",44611,1,11,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"3138",44612,1,10,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"3139",44613,1,8,4,1,2,2,"HOQ_E","2007-2008",2007,2008
"3140",44614,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3141",44615,6,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"3142",44616,4,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"3143",44617,2,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3144",44618,6,3,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3145",44619,4,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3146",44620,2,5,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"3147",44621,6,7,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3148",44622,3,5,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"3149",44623,1,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3150",44624,1,7,5,1,3,2,"HOQ_E","2007-2008",2007,2008
"3151",44625,4,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3152",44626,99,7,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3153",44627,2,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3154",44628,6,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3155",44629,5,4,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"3156",44630,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3157",44631,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"3158",44632,1,4,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"3159",44633,3,12,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3160",44634,1,6,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"3161",44635,2,5,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3162",44636,1,7,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"3163",44637,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3164",44638,2,3,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3165",44639,5,3,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3166",44640,3,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3167",44641,6,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3168",44642,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3169",44643,4,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3170",44644,3,6,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"3171",44645,99,3,3,2,2,2,"HOQ_E","2007-2008",2007,2008
"3172",44646,1,9,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"3173",44647,1,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3174",44648,2,5,5,1,2,1,"HOQ_E","2007-2008",2007,2008
"3175",44649,2,6,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3176",44650,1,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3177",44651,4,7,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"3178",44652,2,10,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3179",44653,99,5,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3180",44654,99,3,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3181",44655,6,5,5,1,3,2,"HOQ_E","2007-2008",2007,2008
"3182",44656,3,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3183",44657,1,6,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"3184",44658,6,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3185",44659,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3186",44660,6,7,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3187",44661,2,6,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3188",44662,1,11,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"3189",44663,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3190",44664,1,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3191",44665,4,7,3,2,1,1,"HOQ_E","2007-2008",2007,2008
"3192",44666,99,8,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"3193",44667,1,11,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"3194",44668,3,6,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"3195",44669,6,8,5,1,3,2,"HOQ_E","2007-2008",2007,2008
"3196",44670,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3197",44671,1,8,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3198",44672,99,5,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3199",44673,3,5,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3200",44674,1,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3201",44675,1,4,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3202",44676,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"3203",44677,2,8,1,2,1,1,"HOQ_E","2007-2008",2007,2008
"3204",44678,99,5,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3205",44679,2,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3206",44680,3,3,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"3207",44681,3,4,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"3208",44682,3,6,4,1,1,1,"HOQ_E","2007-2008",2007,2008
"3209",44683,4,5,5,2,1,1,"HOQ_E","2007-2008",2007,2008
"3210",44684,99,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3211",44685,3,9,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3212",44686,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"3213",44687,1,10,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"3214",44688,3,5,5,2,1,2,"HOQ_E","2007-2008",2007,2008
"3215",44689,1,5,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"3216",44690,1,9,3,1,2,2,"HOQ_E","2007-2008",2007,2008
"3217",44691,3,5,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3218",44692,3,5,1,1,1,2,"HOQ_E","2007-2008",2007,2008
"3219",44693,99,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3220",44694,1,3,4,2,1,2,"HOQ_E","2007-2008",2007,2008
"3221",44695,3,8,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3222",44696,1,10,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3223",44697,4,9,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3224",44698,3,8,5,1,2,2,"HOQ_E","2007-2008",2007,2008
"3225",44699,3,7,2,3,1,2,"HOQ_E","2007-2008",2007,2008
"3226",44700,4,6,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3227",44701,3,4,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3228",44702,99,4,2,2,1,2,"HOQ_E","2007-2008",2007,2008
"3229",44703,2,5,4,2,1,1,"HOQ_E","2007-2008",2007,2008
"3230",44704,99,6,3,2,1,2,"HOQ_E","2007-2008",2007,2008
"3231",44705,99,8,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3232",44706,99,4,5,1,1,1,"HOQ_E","2007-2008",2007,2008
"3233",44707,3,10,2,1,1,2,"HOQ_E","2007-2008",2007,2008
"3234",44708,2,6,3,1,1,1,"HOQ_E","2007-2008",2007,2008
"3235",44709,6,9,4,1,2,1,"HOQ_E","2007-2008",2007,2008
"3236",44710,2,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3237",44711,2,6,2,1,1,1,"HOQ_E","2007-2008",2007,2008
"3238",44712,NA,NA,NA,NA,NA,NA,"HOQ_E","2007-2008",2007,2008
"3239",44713,3,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
"3240",44714,5,4,1,2,1,2,"HOQ_E","2007-2008",2007,2008
"3241",44715,2,7,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3242",44716,3,6,5,1,1,2,"HOQ_E","2007-2008",2007,2008
"3243",44717,3,5,4,1,1,2,"HOQ_E","2007-2008",2007,2008
"3244",44718,4,6,3,1,1,2,"HOQ_E","2007-2008",2007,2008
